id	neighbourhood
8252369	Williamsburg
13233113	Midtown
12363598	Kingsbridge
1174479	East Harlem
13040801	Prospect Heights
5040847	Greenwich Village
12053427	
12739861	
12988639	Flatiron District
6286253	Bushwick
15068067	
518960	Hamilton Heights
7728018	East Harlem
6941601	Midtown
13495190	Bedford-Stuyvesant
8514448	Chelsea
11922333	New Springville
13493888	Harlem
7988867	Crown Heights
10679868	Williamsburg
2221688	West Village
12969574	Williamsburg
4187747	Upper East Side
14280295	East Village
1986831	Kips Bay
910940	Midtown
8775266	Greenpoint
13100629	West Village
15066708	Harlem
517712	Upper West Side
9954898	Williamsburg
5569464	Greenpoint
15066701	Bedford-Stuyvesant
9692740	Upper West Side
11860918	Upper West Side
6181131	West Brighton
6678082	Bedford-Stuyvesant
4056620	Bushwick
8250925	Alphabet City
9823806	Williamsburg
2904330	Prospect Heights
9299515	Union Square
517600	Gramercy Park
7071272	Bedford-Stuyvesant
6836485	Flatbush
11658782	Lower East Side
12255352	East Village
517654	Ridgewood
8906260	Hamilton Heights
9938521	Park Slope
8381953	Hamilton Heights
14935563	Soho
255487	Morningside Heights
5236234	Upper East Side
13624830	Williamsburg
9370538	Lower East Side
255476	Williamsburg
9692658	
9230738	Upper West Side
13231583	
14280163	Financial District
10085828	Flatiron District
6940108	Upper East Side
523020	Kips Bay
13623880	Hell's Kitchen
12968517	Kips Bay
10413491	East Harlem
14934572	Sunnyside
14934571	Harlem
15065641	Sunnyside
10478114	
516643	North Williamsburg
2744861	Washington Heights
8774175	Alphabet City
13885982	Bushwick
6152725	East Elmhurst
11526684	Flushing
13411759	Windsor Terrace
12968474	West Village
2379865	Crown Heights
2089492	Williamsburg
9239299	Greenpoint
14934546	Williamsburg
13623815	Hell's Kitchen
6677008	Ditmars / Steinway
7725573	Harlem
11657725	Upper East Side
9298426	Upper East Side
12050932	Crown Heights
15159381	
1171955	Midtown
3662316	East Harlem
11395570	Harlem
10478056	Hell's Kitchen
697765	Harlem
8905176	Upper East Side
13361626	Harlem
6661923	Hell's Kitchen
4477006	Midtown East
10609103	Bedford-Stuyvesant
12050897	East New York
13623758	
13623747	Astoria
9187057	Morris Heights
13623757	Lower East Side
9691588	Upper West Side
11526590	Nolita
7725496	Jamaica
647598	Alphabet City
2613681	Jackson Heights
3531190	Lower East Side
13099447	
8642982	
6414759	Bedford-Stuyvesant
9822635	Crown Heights
3924397	Williamsburg
8118692	Midtown
13885854	
6939024	East Village
15196567	
6414724	
13623700	Gramercy Park
2220431	West Village
7201169	Midtown East
2220415	Graniteville
11585928	Financial District
13623671	Bushwick
4841843	Bushwick
475472	Alphabet City
10609012	East Harlem
516461	Chelsea
5366126	Lefferts Garden
3793246	East Village
13673873	Kensington
9560417	East Harlem
9916475	Fort Greene
5103949	
9953601	Soho
10215758	Greenpoint
13885782	Hell's Kitchen
13099330	Soundview
6807871	Kips Bay
2059791	Upper West Side
10608951	Bedford-Stuyvesant
2089273	Williamsburg
6414645	Nolita
2613562	Washington Heights
9414024	Financial District
3793197	Park Slope
13682508	Downtown Brooklyn
56475	Williamsburg
7491626	Astoria
6676721	Lefferts Garden
435579	Bushwick
1171674	Greenwich Village
13623532	Hell's Kitchen
13624204	Hell's Kitchen
1171635	Kips Bay
13492449	West Village
13623520	Clinton Hill
10608844	Alphabet City
647520	Noho
647313	Noho
3952676	
2089173	Bay Ridge
6938827	Park Slope
15067376	
8382660	Bay Ridge
14280899	Kips Bay
6678715	West Village
9300158	Hell's Kitchen
1173682	Lower East Side
6678707	West Village
14111092	Hamilton Heights
256153	Bedford-Stuyvesant
3401911	Battery Park City
12052647	Lower East Side
13101222	Kips Bay
125053	East Village
5105805	Hell's Kitchen
3139723	Battery Park City
13101191	Midtown
13887621	Kensington
11135107	Astoria
10086520	East Elmhurst
13101174	
14149748	West Village
15252986	Upper East Side
1960045	Williamsburg
11921509	Astoria
14936162	Crown Heights
9693262	Brighton Beach
14542921	Nolita
14280778	Upper West Side
7727160	
7071804	Washington Heights
8906797	
4710572	Hamilton Heights
10477767	Columbia Street Waterfront
14672067	
385190	Inwood
13084017	Hell's Kitchen
5759126	Washington Heights
1302684	Washington Heights
6568335	Midtown East
778381	Bedford-Stuyvesant
10477683	Midtown
3793033	Nolita
6589456	Chinatown
3924092	
6545519	
7331958	
1171581	Hell's Kitchen
9953403	Crown Heights
9560162	Chelsea
12574828	
4579424	Chelsea
14803023	Carroll Gardens
7987306	Bushwick
501082	Harlem
12705883	
9822303	East Village
13361229	Upper East Side
647211	Harlem
12836932	
13623361	
14671918	Midtown East
13623338	Flatbush
3792910	Bushwick
13099049	Bushwick
13623335	
9297960	Williamsburg
647204	Harlem
6705158	Harlem
6676515	Bushwick
10084382	Clinton Hill
8380448	
10084380	Williamsburg
253979	Richmond Hill
2707450	Midtown
9429015	Upper West Side
10346503	
7725075	Long Island City
253332	Greenwood Heights
6282629	East Harlem
14933388	
9260951	Hell's Kitchen
12443007	East Harlem
12705155	Gowanus
7331201	Crown Heights
3661168	
11325635	
5102954	Flatbush
10083682	Williamsburg
13622621	
3792227	Williamsburg
4840794	Chinatown
646486	Nolita
515392	Chelsea
11394389	Nolita
7855441	
4054332	Park Slope
2743624	Midtown
14015822	Flatbush
15159179	
9559335	Chelsea
4629726	Richmond Hill
12967227	
12967220	Forest Hills
3267889	
4709678	West Village
6937897	Kips Bay
4840772	Alphabet City
4840744	Alphabet City
6020382	Bedford-Stuyvesant
2248580	Greenwich Village
7068940	Red Hook
7331083	Williamsburg
1039631	Meiers Corners
5364989	Greenwich Village
12362965	Hell's Kitchen
384264	Meatpacking District
7331070	Bayside
9297148	
13491439	Hell's Kitchen
3013158	Union Square
2874602	Bedford-Stuyvesant
11656396	Williamsburg
14277868	Chinatown
9559239	Greenwich Village
13280459	Gowanus
14198407	
14197964	
11918530	
13622454	Upper East Side
9821359	Astoria
7775431	Upper East Side
4578471	Hell's Kitchen
3529888	Crown Heights
6020237	Harlem
7462052	The Rockaways
646298	Morningside Heights
2273613	Gowanus
9952400	Windsor Terrace
14670988	Chelsea
12442763	
7462019	Flatbush
1432694	Williamsburg
777297	Williamsburg
7724136	Lower East Side
14670958	
4709477	
10091021	Kips Bay
646210	Hell's Kitchen
14014170	Flatbush
6151241	Inwood
8117310	Roosevelt Island
13753397	Port Morris
14539826	
9369630	Crown Heights
13360176	East Harlem
8772654	Morris Heights
2087970	West Village
14801967	Crown Heights
3398697	Williamsburg
10869804	Upper West Side
3136535	Upper East Side
14277661	Rego Park
7461910	Bedford-Stuyvesant
3646638	Roosevelt Island
10476556	Parkchester
13098004	Upper West Side
646147	Hamilton Heights
7592976	East Village
9690112	Upper East Side
7724031	Washington Heights
13491197	Ditmars / Steinway
2350049	Harlem
391948	Ozone Park
4053987	Ozone Park
11262944	Sunnyside
2087898	Harlem
9348579	West Village
13231566	Financial District
386507	Harlem
8906176	
11658678	Lower East Side
13390068	
8250794	Sunset Park
13315927	Borough Park
1811051	Williamsburg
4187544	Williamsburg
9479513	
9064688	Williamsburg
8846233	
9823636	Hell's Kitchen
5742615	Lower East Side
7202170	Murray Hill
3663178	Crown Heights
11789686	Bedford-Stuyvesant
255346	West Village
14280057	Flatbush
15066480	Clinton Hill
11003247	Washington Heights
3551778	Park Slope
4580689	East Flatbush
11773499	Financial District
7857504	Upper East Side
9030997	
15066466	Nolita
7988551	East Village
13100373	Union Square
1041746	East New York
8119610	East Harlem
4449611	Bushwick
8906054	Williamsburg
13362486	Park Slope
14148905	Utopia
7857465	
10609963	Flatiron District
2614119	Union Square
4455301	Clinton Hill
1697047	Williamsburg
13886756	Prospect Heights
14148897	Harlem
5891358	
9954585	Williamsburg
9561365	Prospect Heights
4187387	Upper East Side
12969236	Astoria
13100305	Crown Heights
5498131	Hamilton Heights
8643854	Bay Ridge
9331114	Williamsburg
3384875	
7988491	Williamsburg
6290301	Sheepshead Bay
4318430	
14804197	
7070947	Chinatown
7694418	Upper West Side
260980	East Village
13493459	Clinton Hill
12444882	Hamilton Heights
14919201	Crown Heights
14279874	Bushwick
14332852	
6284471	Hell's Kitchen
13493430	Kensington
7988385	Bedford-Stuyvesant
4318364	Meatpacking District
13886618	
6677654	Flatbush
3400837	
12051607	Bedford-Stuyvesant
8643736	Upper West Side
9168009	Hell's Kitchen
64361	Alphabet City
8381572	Gowanus
1827962	Williamsburg
11396225	Harlem
3925120	Washington Heights
13100152	Astoria
1041512	Williamsburg
6939758	Kips Bay
1959024	Upper East Side
10085449	Kips Bay
13586614	Alphabet City
9881037	Nolita
255024	Bushwick
14279748	Bedford-Stuyvesant
9167936	Hell's Kitchen
7857185	Midtown East
10085436	Soho
553370	Upper West Side
4580384	Upper East Side
1986737	Hamilton Heights
7988259	Carroll Gardens
5235742	Hudson Square
5104668	Hell's Kitchen
6939668	Upper West Side
7070734	West Village
14279684	
4842507	Chelsea
3924995	Williamsburg
4268262	West Village
13624835	Bushwick
11658232	
6939638	Tribeca
15159465	Upper West Side
3662827	Nolita
14935001	
6246566	Bath Beach
7988156	Bedford-Stuyvesant
6939597	
781486	Port Morris
9298895	Alphabet City
14803918	Alphabet City
3662795	Midwood
9692090	Lower East Side
8409246	Alphabet City
9823143	Flatbush
6415278	Chelsea
7594911	Gramercy Park
9920313	Harlem
9692074	Morningside Heights
9429904	West Village
5285358	Upper West Side
9692056	Red Hook
6377624	Clinton Hill
648047	Gramercy Park
9298825	Cobble Hill
14416705	Times Square/Theatre District
7054824	West Village
14438549	
566755	Harlem
3924820	Harlem
14672758	
9954145	Flatbush
9823085	Bedford-Stuyvesant
4809457	Williamsburg
6389413	
9954123	Williamsburg
7201615	Soho
1041218	Greenwich Village
13230911	
9479647	Upper East Side
5497654	Williamsburg
13493034	Williamsburg
6677292	Upper West Side
6546210	
14148388	Astoria
14564158	Alphabet City
385824	
2089745	Chelsea
7725834	Times Square/Theatre District
3793673	West Village
6443136	Concourse
6546187	Crown Heights
6546178	Crown Heights
14803710	Midland Beach
8119018	Upper East Side
1434361	Midtown East
10353449	Lefferts Garden
516843	East Village
4711148	Williamsburg
2089712	Hell's Kitchen
10478301	Elmhurst
13099742	Park Slope
14934743	Upper East Side
15050192	Bedford-Stuyvesant
11395802	East Harlem
14279373	Boerum Hill
1303252	Sunnyside
9691842	Williamsburg
7332552	Bedford-Stuyvesant
6989258	East Harlem
7856830	Williamsburg
14934712	Greenpoint
3625075	Hamilton Heights
12051116	
10085034	Greenpoint
14265728	Downtown Brooklyn
3269281	Park Slope
8190747	Woodside
1958550	Clinton Hill
4711070	Sunnyside
8774282	Prospect Heights
6677647	Williamsburg
6748952	Williamsburg
14672527	Midtown
14672524	Harlem
3793542	Williamsburg
9953924	Kips Bay
3269247	Greenwich Village
15065730	West Village
1696381	East Harlem
10609274	Midtown
385657	Williamsburg
9822823	Little Italy
11526771	Gramercy Park
7463530	
2613864	Hell's Kitchen
6939235	Chelsea
15065696	Williamsburg
3712441	East Harlem
9953876	Morningside Heights
13623891	Flatiron District
3531345	Hamilton Heights
13586255	Midtown East
2087889	Soho
13695479	
6020044	Gowanus
282443	Lower East Side
697499	Upper West Side
1724236	Williamsburg
7592901	Alphabet City
13360068	
4447170	Flatiron District
13861407	Park Slope
13884339	
777141	
8117153	Civic Center
8903584	Gramercy Park
9034645	Chinatown
6422190	Bedford-Stuyvesant
7461785	Bedford-Stuyvesant
7854999	Greenpoint
4053912	Lefferts Garden
6937480	Bushwick
1039215	Williamsburg
4709252	East Harlem
14023147	Ridgewood
14015362	
13097855	Chelsea
1956726	
13491064	Upper East Side
8641401	Williamsburg
10476404	
14015346	Lower East Side
12966771	Hell's Kitchen
6019950	Hell's Kitchen
1170261	Harlem
13258556	Kips Bay
13884267	Upper West Side
13280923	Harlem
1170268	
9296742	Flatbush
9821024	Greenwich Village
5888858	Flatiron District
13884253	Kensington
3005261	Washington Heights
14055347	Nolita
6544209	
5102389	Williamsburg
12311270	
7306096	Kensington
13884130	
9296598	Upper West Side
2480857	Harlem
14801621	Fort Greene
8867618	Harlem
11655868	Bedford-Stuyvesant
1432262	Upper East Side
6150855	
5233345	
11786930	Cobble Hill
13359798	Astoria
2349737	Rego Park
9959880	Morningside Heights
6115098	
13752982	Upper East Side
12704428	Hell's Kitchen
11524783	Cobble Hill
776845	Upper East Side
645780	Prospect Heights
7854730	Upper East Side
12704399	
4840072	Greenwich Village
4446862	Crown Heights
121473	Greenpoint
13752965	Bushwick
7461502	Harlem
14408309	Hell's Kitchen
6150778	Williamsburg
1956467	Prospect Heights
14539375	Harlem
5364337	Bedford-Stuyvesant
7199312	Bedford-Stuyvesant
10476135	Hudson Square
12704353	Bushwick
2087524	Clinton Hill
4053597	Park Slope
10222008	East Village
15194709	Forest Hills
15288593	Upper East Side
5757509	Murray Hill
7199258	Crown Heights
5102132	Bushwick
2611765	
13359647	Fordham
3267114	Williamsburg
3136014	Alphabet City
7461387	Lower East Side
9951750	Upper East Side
13752840	Williamsburg
8772093	Brooklyn Navy Yard
12472063	Chelsea
4839932	Astoria
13752815	The Rockaways
7592433	Greenpoint
13752820	Williamsburg
14670317	Long Island City
8116720	
6543852	Harlem
5364175	Clinton Hill
9296350	Kips Bay
776665	Greenwich Village
13359578	West Village
9689564	Greenpoint
9165244	
4315562	Williamsburg
13411975	Elmhurst
5525236	Elmhurst
14539216	
5756476	Kips Bay
2611649	Chelsea
14935393	
13621686	Midwood
12310960	West Village
13752751	Chelsea
7330216	
8247721	Crown Heights
3529115	East Village
776594	Williamsburg
14350747	
6412693	Washington Heights
12704159	Financial District
1920061	Downtown Brooklyn
9558425	East Village
9558417	
7985537	Lefferts Garden
9165191	Bedford-Stuyvesant
9165189	Lower East Side
4839805	Upper West Side
7534996	
9820533	Bedford-Stuyvesant
13752672	Upper East Side
7854426	Cobble Hill
11524437	East Harlem
11655500	Crown Heights
776500	Crown Heights
6936903	Williamsburg
9820483	Alphabet City
7857685	Clinton Hill
14932287	Crown Heights
10082617	Park Slope
6019386	
12836808	
13885387	Bedford-Stuyvesant
8904662	East Harlem
9822153	Crown Heights
1221962	Flatiron District
6676415	Battery Park City
1965712	Upper West Side
9428922	
9297852	
6399305	East Village
5389907	Astoria
4710315	Greenpoint
4710311	Bushwick
4710310	Astoria
2350979	Bedford-Stuyvesant
5525206	Upper West Side
2744185	Harlem
3731388	Lower East Side
13623182	Williamsburg
12443519	Bedford-Stuyvesant
14933893	
8642428	East Village
7069551	Lower East Side
12836723	Bensonhurst
11132775	Washington Heights
12050280	
9953121	Bushwick
13098844	Upper West Side
2482013	Alphabet City
6807381	Kips Bay
3661644	
9822032	Bushwick
4579151	
7724865	
10084168	West Village
13492036	Ditmars / Steinway
4710218	
4258443	Bushwick
13754178	West Village
13885247	Upper West Side
6807358	Flatbush
15071881	Bedford-Stuyvesant
13098805	Upper East Side
2744106	
4579124	Park Slope
8904488	Morningside Heights
9953053	Greenpoint
6283028	Upper West Side
5809453	East Harlem
10549889	Alphabet City
14564123	
9104108	Hamilton Heights
14802690	Astoria
6807297	Chinatown
13885183	Crown Heights
521807	Williamsburg
1433326	Williamsburg
1695485	West Village
14809727	East New York
7200503	Upper West Side
6807281	Lefferts Garden
9821932	Hell's Kitchen
4710102	East Harlem
9821911	Hell's Kitchen
15195878	Midtown
8794226	Bay Ridge
4841187	Chelsea
1440363	Harlem
13622994	Upper East Side
253623	Harlem
13098705	Harlem
14016206	Williamsburg
9428684	East Village
9676065	East Harlem
5889707	Gramercy Park
908930	Flatbush
12050092	
14671527	Crown Heights
14278303	Williamsburg
9821861	
253590	Upper West Side
13754002	Upper East Side
14933648	Lower East Side
14147363	Upper West Side
14147211	Upper West Side
9428609	South Street Seaport
1156374	Cobble Hill
1039984	Bedford-Stuyvesant
13753983	Greenpoint
253537	Bushwick
9050373	Flatbush
908923	East Village
4891923	Upper West Side
8380020	Upper East Side
14591250	Park Slope
1039931	Williamsburg
7884731	Washington Heights
6676066	Fort Greene
2350664	Williamsburg
7593556	Ridgewood
2467087	Nolita
12253796	Astoria
15181070	Financial District
3923538	
12443196	Cobble Hill
12967491	Upper East Side
6151728	Bedford-Stuyvesant
11656750	Melrose
3005994	Park Slope
3137069	Washington Heights
9916336	Bedford-Stuyvesant
3005990	Greenwood Heights
15181062	Williamsburg
12705303	Upper East Side
12836344	
12967437	Hell's Kitchen
11656716	Inwood
4214699	
6377384	Meatpacking District
7986666	Williamsburg
7986660	
515552	Prospect Heights
8117729	Alphabet City
3744465	East Harlem
13753814	East Harlem
13360600	
13098452	Washington Heights
1039813	Soho
13564490	
3268008	West Village
12836280	Midwood
9035181	
3530122	Harlem
5102997	Chelsea
13359416	
12835123	Williamsburg
6261461	Williamsburg
13621550	
9689359	
9951506	
13149230	Murray Hill
11991426	
9296132	
6674686	Flushing
13520598	Prospect Heights
7644203	Crown Heights
9758735	Flatbush
4053249	Clinton Hill
14670074	
13782741	Brighton Beach
15194360	Bedford-Stuyvesant
13490410	Upper West Side
7470296	Park Slope
5101761	Park Slope
13490397	Park Slope
11786452	Greenwich Village
9296089	Upper West Side
7854287	Upper East Side
9296077	
776381	Hell's Kitchen
13490372	Park Slope
15194316	South Street Seaport
9558213	Crown Heights
11393199	Hell's Kitchen
12835010	Upper West Side
13752503	The Rockaways
14932145	Bedford-Stuyvesant
5101758	
7789678	Morningside Heights
13097123	Washington Heights
5363874	Kips Bay
6543511	Williamsburg
7067804	Gramercy Park
11336046	Clinton Hill
4053146	Midtown East
8902804	Hell's Kitchen
14538891	Greenwood Heights
6865053	Lower East Side
13752457	
9558152	Mott Haven
10082414	Greenpoint
14014593	Upper East Side
4572174	Bedford-Stuyvesant
9558052	Crown Heights
12965921	
15115269	Chelsea
12310556	Greenpoint
1955844	Union Square
6805513	Astoria
9151490	Williamsburg
13883393	Woodside
651761	Hell's Kitchen
645075	Hell's Kitchen
15140180	Flatbush
5888002	Rosebank
13490175	Sunnyside
10702506	Alphabet City
3004348	Bedford-Stuyvesant
12537513	Manhattan
251882	Bedford-Stuyvesant
